kmer,importance
kmer_9792,0.0068883705
kmer_1303,0.006886424
kmer_6997,0.0068863677
kmer_6940,0.006886095
kmer_7401,0.0068850084
kmer_4156,0.006883726
kmer_135,0.006883
kmer_8460,0.0068828487
kmer_4927,0.006879994
kmer_3463,0.0068797837
kmer_9924,0.006873
kmer_8247,0.0068669054
kmer_8906,0.0068647494
kmer_9790,0.0068643526
kmer_7643,0.006862793
kmer_6418,0.0068607726
kmer_8289,0.0068604713
kmer_9053,0.006859448
kmer_7584,0.0068576033
kmer_9918,0.006855946
kmer_9936,0.006855762
kmer_5697,0.006853887
kmer_4743,0.0068535
kmer_5402,0.0068529025
kmer_6951,0.006852347
kmer_7258,0.0068515935
kmer_9803,0.0068503646
kmer_9043,0.006849158
kmer_4850,0.0068483367
kmer_6969,0.0068472824
kmer_3581,0.00684627
kmer_5107,0.0068428246
kmer_8592,0.006842547
kmer_4674,0.0068408516
kmer_4570,0.0068407794
kmer_9377,0.0068352357
kmer_4892,0.0068345326
kmer_8562,0.0068258643
kmer_4085,0.0068191276
kmer_1289,0.006809926
kmer_4144,0.0068058507
kmer_4926,0.006805616
kmer_8515,0.006802719
kmer_3465,0.006801497
kmer_4974,0.006797684
kmer_4889,0.0067976164
kmer_8500,0.0067972676
kmer_7268,0.006796006
kmer_8457,0.006794043
kmer_7750,0.0067935707
kmer_4006,0.006792011
kmer_7652,0.0067903763
kmer_2913,0.00678883
kmer_8290,0.006788694
kmer_142,0.0067883795
kmer_9054,0.006787238
kmer_9516,0.0067867436
kmer_7591,0.006786517
kmer_7794,0.006781331
kmer_2529,0.0067807673
kmer_5087,0.0067799026
kmer_7399,0.0067790933
kmer_6016,0.0067753135
kmer_5303,0.0067723743
kmer_4977,0.006772183
kmer_9566,0.0067698797
kmer_8257,0.006768421
kmer_9065,0.006765322
kmer_1013,0.0067642513
kmer_3992,0.0067640925
kmer_5408,0.006763414
kmer_1146,0.006762988
kmer_3296,0.006762449
kmer_9271,0.006760199
kmer_4551,0.006758414
kmer_4874,0.006754844
kmer_5004,0.0067547695
kmer_8815,0.0067545697
kmer_9229,0.0067540584
kmer_4615,0.006752719
kmer_7085,0.0067489194
kmer_8266,0.006747087
kmer_6217,0.0067464886
kmer_9491,0.00674492
kmer_8514,0.006740389
kmer_6210,0.0067398823
kmer_1086,0.0067377943
kmer_1021,0.0067361863
kmer_5393,0.0067361807
kmer_8711,0.0067361183
kmer_8169,0.0067340806
kmer_5294,0.0067321025
kmer_7798,0.0067311716
kmer_2561,0.0067309206
kmer_9044,0.0067294864
kmer_5932,0.006725219
kmer_6433,0.0067239767
kmer_5689,0.0067203566
kmer_9371,0.006720076
kmer_9273,0.0067195264
kmer_8511,0.0067151636
kmer_5791,0.006714974
kmer_9489,0.0067127612
kmer_9513,0.0067121494
